"tourney_name","match_id","surface","name","hand","rank","round","ace","df","svpt","FirstIn","FirstWon","SecondWon","SvGms","bpSaved","bpFaced","winner","diff_ace","diff_df","diff_svpt","diff_1stIn","diff_1stWon","diff_2ndWon","diff_SvGms","diff_bpSaved","diff_bpFaced"
"Bogota","2015-6718:18","Hard","Yuichi Sugita","R",0.297644375031087,"R16",-0.307604733049913,0.811579188441971,1.82374736854704,1.56456536292059,0.567950024758029,1.70219907890501,0.599537600711665,2.57349841520167,2.65136343960911,0,-1.07428533763493,0.299832226648624,1.14171796064096,0.371671256625127,-0.818032245526679,1.13046194960457,0.00138233831264201,0.253863273484467,0.690402378837036
"Davis Cup WG QF: GBR vs FRA","2015-D009:1","Grass","James Ward","R",-0.047841380765717,"RR",1.63246946814762,1.21891799210895,-1.38576926812731,-2.11200926554795,-0.655776219215758,1.13096120039394,-0.865200968691684,1.92951150132848,-0.357638868497452,0,4.65196502318802,-0.0267155371314312,-2.51998362014828,-2.08326788091963,3.33582303462523,1.93959555401098,1.36436791457767,-0.729347938256357,-3.46888527207936
"Rome Masters","2015-416:31","Clay","Alexandr Dolgopolov","R",-0.097196488736689,"R32",-0.630950433249503,1.21891799210895,0.504279417914255,0.192709158268148,-0.439824529102737,0.4169138522551,-0.621077873791126,1.92951150132848,1.95697829158452,0,-0.142105046338174,0.62637999042868,2.21868901381426,1.91737367656071,0.606146707668259,0.968635228723294,1.36436791457767,1.97448289403091,1.90352794368765
"Shanghai Masters","2015-5014:28","Hard","Bernard Tomic","R",-0.426230541876502,"R32",0.17741381724947,-1.22511482989293,-0.708204644829388,-0.685278812709413,-0.583792322511418,-0.439942965511505,-0.865200968691684,1.28552458745529,0.568207995535336,1,0.523738018873798,-0.679811064691542,0.351939188313868,0.189823913103293,0.724828287101171,0.644981786960734,0.00138233831264201,1.7286800910957,0.690402378837036
"US Open","2015-560:51","Hard","Nicolas Mahut","R",-0.184938902907306,"R128",0.985778067748443,1.21891799210895,1.68110218469485,1.67431385929278,1.43175678521011,2.41624642704384,1.33190688541334,0.319544216645497,-0.357638868497452,1,-0.674779498507751,-0.679811064691542,1.57250638191028,1.64460266127796,0.487465128235348,1.45411539136713,0.00138233831264201,0.991271682290086,0.343795074594003
"Wimbledon","2015-540:52","Grass","Guillermo Garcia Lopez","R",-0.36042373124854,"R128",1.63246946814762,1.62625679577593,2.32300551202972,2.00355934840937,2.2955635456622,1.98781801816054,3.04076854971725,0.319544216645497,0.336746279527139,0,1.32274969712816,0.62637999042868,0.136544977679207,0.0989002413423766,0.487465128235348,-0.811458700970787,0.00138233831264201,0.74546887935488,0.517098726715519
"Nottingham","2015-741:5","Grass","Hyeon Chung","U",-0.108164290508016,"R64",-0.630950433249503,-0.00309841889199019,-0.387252981161953,-0.465781819965023,-0.295856735694056,0.845342261138403,-0.376954778890568,0.319544216645497,-0.357638868497452,1,-0.275273659380568,0.952927754208735,-0.150647303167007,-0.992183819788626,-0.818032245526679,1.61594211224841,0.00138233831264201,0.991271682290086,0.517098726715519
"Wimbledon","2015-540:43","Grass","Alexandr Dolgopolov","R",-0.152035497593324,"R128",0.17741381724947,1.21891799210895,0.325972938099014,0.576828895570831,0.711917818166709,0.274104382627333,0.355414505811107,-0.646436154164294,-0.820562300513846,1,0.523738018873798,1.27947551798879,-0.581435724436329,-0.719412804505875,0.487465128235348,1.29228867048585,1.36436791457767,-0.975150741191563,-1.38924144662116
"Doha","2015-451:6","Hard","Fernando Verdasco","L",-0.354939830362876,"R32",0.17741381724947,0.811579188441971,1.53845700084266,2.77179882301473,2.51151523577522,-0.72556190476704,0.843660695612223,1.28552458745529,0.568207995535336,1,-0.541610885465357,0.299832226648624,1.57250638191028,2.73568672240897,1.43691776369864,-0.325978538326946,1.36436791457767,-0.237742332385945,-0.176115881770547
"Nottingham","2015-741:31","Grass","Joao Sousa","R",-0.289133019734913,"R32",-0.954296133449092,-0.00309841889199019,1.39581181699046,1.39994261836229,1.35977288850577,2.13062748778831,1.08778379051278,-0.324442697227697,-0.820562300513846,1,-3.07181453327085,-0.679811064691542,1.14171796064096,0.826289615429712,0.131420389936613,1.7777688331297,1.36436791457767,0.253863273484467,-0.0028122296490307
"Miami Masters","2015-403:25","Hard","Marcel Granollers","R",-0.261713515306596,"R128",0.500759517449059,-0.817776026225951,0.0050212744315786,-0.356033323592828,-0.655776219215758,0.559723321882868,0.111291410910548,0.319544216645497,0.799669711543533,0,0.923243858000981,-0.353263300911486,0.136544977679207,-0.537565460984041,-1.41144014269124,0.806808507842014,0.00138233831264201,0.991271682290086,1.21031333520159
"Indian Wells Masters","2015-404:90","Hard","Feliciano Lopez","L",-0.470101748961811,"QF",-0.307604733049913,-0.817776026225951,-0.208946501346711,-0.685278812709413,-0.799744012624439,0.274104382627333,-0.865200968691684,1.92951150132848,1.49405485956812,0,0.124232179746615,0.299832226648624,1.57250638191028,0.0989002413423766,-0.343305927795033,0.968635228723294,-1.36160323795238,1.7286800910957,1.55692063944462
"Casablanca","2015-360:20","Clay","Martin Klizan","L",-0.311068623277568,"R16",-0.630950433249503,-0.00309841889199019,1.03919885735998,0.0280864137098551,-0.151888942285375,2.27343695741608,0.843660695612223,0.641537673582094,0.799669711543533,1,-0.00893643329577934,-0.0267155371314312,1.14171796064096,-0.446641789223125,-0.580669086660856,1.61594211224841,0.00138233831264201,0.253863273484467,0.170491422472486
"Davis Cup G2 R3: POR vs BLR","2015-D062:4","Clay","Rui Machado","R",0.857002265368769,"RR",0.0157409671496757,-1.22511482989293,-0.815188532718533,-0.849901557267706,-0.583792322511418,0.274104382627333,-0.621077873791126,-0.324442697227697,-0.589100584505649,0,0.656906631916192,-0.679811064691542,-0.509637654224776,-0.537565460984041,0.843509866534083,0.968635228723294,0.00138233831264201,0.74546887935488,-0.176115881770547
"Dubai","2015-495:15","Hard","Guillermo Garcia Lopez","R",-0.393327136562521,"R32",-0.792623283349297,0.40424038477499,-0.815188532718533,-0.959650053639901,-1.37561518625916,-0.439942965511505,-0.865200968691684,-0.00244924029109999,0.336746279527139,0,-0.674779498507751,0.299832226648624,-0.294243443590115,-0.901260148027709,-1.88616646042288,0.321328345198174,-1.36160323795238,0.00806047054926132,0.517098726715519
"Miami Masters","2015-403:40","Hard","David Ferrer","R",-0.497521253390128,"R64",-0.954296133449092,-0.410437222558971,-1.4570918600534,-1.12427279819819,-0.94371180603312,-1.29679978327811,-1.3534471584928,-0.96842961110089,-1.28348573253024,1,-0.142105046338174,-0.0267155371314312,-0.79682993507099,-0.628489132744958,0.724828287101171,0.159501624316894,0.00138233831264201,-1.22095354412677,-1.7358487508642
"Miami Masters","2015-403:54","Hard","Jarkko Nieminen","L",-0.146551596707661,"R64",0.0157409671496757,-0.410437222558971,-0.208946501346711,-0.246284827220633,-0.223872838989716,-0.15432402625597,-0.376954778890568,0.319544216645497,0.105284563518942,0,0.523738018873798,-1.0063588284716,0.495535328736976,0.0989002413423766,-0.10594276892921,-0.00232509656438621,0.00138233831264201,1.23707448522529,1.03700968308007
"Buenos Aires","2015-506:21","Clay","Federico Delbonis","L",-0.212358407335624,"QF",-1.11596898354889,-0.410437222558971,-1.20746278831206,-1.0693985500121,-1.4475990829635,-1.58241872253364,-1.3534471584928,-0.00244924029109999,0.568207995535336,0,-0.00893643329577934,-0.0267155371314312,0.567333398948529,0.462594928386044,-0.580669086660856,-0.649631980089507,0.00138233831264201,0.991271682290086,1.55692063944462
"Vienna","2015-337:29","Hard","Gael Monfils","R",-0.420746640990839,"SF",-0.307604733049913,2.84827320677687,-0.137623909420615,-0.410907571778925,-0.0799050455810349,0.131294912999565,-0.13283168399001,-0.00244924029109999,-0.357638868497452,0,0.523738018873798,2.58566657310901,-1.01222414570565,-0.992183819788626,-0.461987507227945,-1.13511214273335,0.00138233831264201,-0.483545135321151,-0.176115881770547
"Sydney","2015-338:18","Hard","Philipp Kohlschreiber","R",-0.404294938333848,"R16",-0.469277583149708,-1.22511482989293,-1.31444667620121,-1.17914704638429,-1.01569570273746,-0.72556190476704,-0.865200968691684,-0.646436154164294,-0.589100584505649,0,-0.541610885465357,-0.353263300911486,-1.01222414570565,-0.992183819788626,-1.17407698382541,-0.164151817445666,-1.36160323795238,0.00806047054926132,0.343795074594003
"Estoril","2015-7290:17","Clay","Richard Gasquet","R",-0.382359334791194,"R16",-1.11596898354889,-1.22511482989293,-0.993495012533775,-0.959650053639901,-0.583792322511418,-0.72556190476704,-0.865200968691684,-0.646436154164294,-1.05202401652204,1,-0.142105046338174,-0.679811064691542,0.351939188313868,-0.173870773940374,0.606146707668259,1.13046194960457,1.36436791457767,0.00806047054926132,-0.522723186013581
"Beijing","2015-747:25","Hard","John Isner","R",-0.464617848076147,"QF",-0.630950433249503,-0.817776026225951,-1.20746278831206,-0.685278812709413,-1.23164739285048,-1.58241872253364,-1.10932406359224,-0.96842961110089,-0.357638868497452,0,0.124232179746615,-0.0267155371314312,0.351939188313868,0.553518600146961,-0.699350666093768,-0.487805259208227,0.00138233831264201,0.253863273484467,0.863706030958553
"Davis Cup WG PO: RUS vs ITA","2015-D076:1","Hard","Teymuraz Gabashvili","R",-0.217842308221287,"RR",0.17741381724947,0.811579188441971,-0.922172420607678,-0.795027309081608,0.136046644531986,-0.297133495883737,-0.621077873791126,1.60751804439188,-0.126177152489255,1,1.58908692321295,0.299832226648624,-1.94559905845585,-0.537565460984041,2.38637039916193,0.483155066079454,0.00138233831264201,1.23707448522529,-1.04263414237813
"Washington","2015-418:37","Hard","Alexandr Dolgopolov","R",-0.135583794936334,"R16",0.339086667349265,-0.817776026225951,0.39729553002511,-0.191410579034535,-0.295856735694056,0.4169138522551,0.111291410910548,0.319544216645497,0.799669711543533,0,0.390569405831404,-1.65945435603171,0.710929539371637,0.371671256625127,0.0127388105037016,0.321328345198174,0.00138233831264201,-0.483545135321151,-0.176115881770547
"Miami Masters","2015-403:27","Hard","Dusan Lajovic","R",-0.135583794936334,"R128",0.339086667349265,0.811579188441971,0.361634234062062,0.192709158268148,0.136046644531986,0.131294912999565,0.111291410910548,-0.00244924029109999,0.105284563518942,0,0.790075244958587,1.27947551798879,1.14171796064096,0.189823913103293,0.487465128235348,0.321328345198174,0.00138233831264201,0.253863273484467,-0.0028122296490307
"Zagreb","2015-2276:22","Hard","Guillermo Garcia Lopez","R",-0.354939830362876,"QF",-0.630950433249503,-0.817776026225951,0.718247193692545,-0.191410579034535,-0.00792114887669447,2.41624642704384,0.843660695612223,-0.96842961110089,-0.820562300513846,1,-1.07428533763493,-0.0267155371314312,-0.79682993507099,-3.17435194205063,-1.88616646042288,3.07238260017994,1.36436791457767,-1.71255914999718,-1.7358487508642
"Cincinnati Masters","2015-422:22","Hard","Kevin Anderson","R",-0.45365004630482,"R64",2.11748801844701,-0.00309841889199019,0.39729553002511,0.412206151012538,0.85588561157539,0.274104382627333,0.355414505811107,0.319544216645497,-0.126177152489255,1,2.25492998842492,-0.0267155371314312,-0.150647303167007,-0.446641789223125,0.724828287101171,-0.325978538326946,0.00138233831264201,0.991271682290086,0.517098726715519
"Istanbul","2015-7163:7","Clay","Mikhail Youzhny","R",-0.217842308221287,"R32",-0.792623283349297,-1.22511482989293,-0.494236869051098,-0.465781819965023,-0.727760115920098,-0.15432402625597,-0.621077873791126,-0.00244924029109999,0.105284563518942,0,-0.541610885465357,-0.353263300911486,0.351939188313868,0.189823913103293,-0.580669086660856,-0.00232509656438621,-1.36160323795238,0.74546887935488,0.690402378837036
"Bucharest","2015-773:22","Clay","Ivo Karlovic","R",-0.415262740105175,"QF",0.662432367548854,-0.410437222558971,-0.922172420607678,-0.795027309081608,-0.511808425807077,-1.01118084402257,-0.621077873791126,-0.96842961110089,-0.820562300513846,0,1.18958108408577,-0.0267155371314312,-0.150647303167007,-0.355718117462208,-0.461987507227945,-0.164151817445666,0.00138233831264201,-0.483545135321151,-0.0028122296490307
"Roland Garros","2015-520:113","Clay","Novak Djokovic","R",-0.53042465870411,"R16",-0.469277583149708,-1.22511482989293,0.0050212744315786,0.686577391943026,0.495966128053688,-0.439942965511505,-0.13283168399001,1.28552458745529,0.568207995535336,1,-0.00893643329577934,-0.353263300911486,-1.01222414570565,0.553518600146961,0.843509866534083,0.483155066079454,0.00138233831264201,-1.95836195293239,-2.42906335935026
"Davis Cup G1 R1: SVK vs SLO","2015-D026:2","Hard","Tom Kocevar Desman","R",2.46926912575385,"RR",-0.145931882950119,-0.817776026225951,0.18332775424682,0.906074384687416,0.927869508279731,-0.72556190476704,0.355414505811107,-0.646436154164294,-0.589100584505649,0,-1.34062256371972,-0.0267155371314312,0.567333398948529,0.826289615429712,-0.580669086660856,-0.00232509656438621,0.00138233831264201,0.253863273484467,0.690402378837036
"Delray Beach","2015-499:5","Hard","Dustin Brown","R",-0.00397017368040854,"R32",-0.145931882950119,2.03359559944291,0.290311642135965,0.192709158268148,0.423982231349348,-0.0115145566282022,0.355414505811107,-0.00244924029109999,0.105284563518942,0,-2.27280285501648,0.62637999042868,0.351939188313868,-0.0829471021794571,-0.461987507227945,-0.325978538326946,-1.36160323795238,0.991271682290086,1.21031333520159
"Tokyo","2015-329:9","Hard","Benoit Paire","R",-0.36042373124854,"R32",0.662432367548854,0.40424038477499,0.432956825988159,-0.136536330848438,0.280014437940667,0.702532791510635,0.111291410910548,2.57349841520167,1.49405485956812,1,1.05641247104338,-0.353263300911486,1.35711217127562,-0.264794445701291,0.250101969369525,1.7777688331297,0.00138233831264201,2.71189130283653,1.55692063944462
"Newport","2015-315:2","Grass","Ryan Harrison","R",0.160546852889498,"R32",0.0157409671496757,0.811579188441971,0.254650346172917,-0.0267878344762425,-0.367840632398396,0.4169138522551,0.355414505811107,1.28552458745529,1.49405485956812,0,-0.275273659380568,1.27947551798879,0.854525679794744,0.553518600146961,-0.224624348362122,-0.487805259208227,0.00138233831264201,1.23707448522529,1.3836169873231
"Barcelona","2015-425:16","Clay","Nicolas Almagro","R",0.138611249346844,"R64",-0.792623283349297,-1.22511482989293,-2.5625920349079,-2.49612900285063,-2.31140584341559,-1.58241872253364,-2.57406263299559,-1.29042306803749,-1.51494744853844,1,0.257400792789009,-0.0267155371314312,-0.00705116274390005,-0.264794445701291,0.250101969369525,0.644981786960734,1.36436791457767,-0.483545135321151,-0.522723186013581
"Quito","2015-7161:13","Clay","Feliciano Lopez","L",-0.459133947190484,"R16",0.500759517449059,-0.410437222558971,-0.922172420607678,-0.959650053639901,-0.655776219215758,-0.0115145566282022,-0.621077873791126,-0.96842961110089,-1.28348573253024,1,1.05641247104338,-0.679811064691542,-0.940426075494098,-0.446641789223125,-0.224624348362122,0.806808507842014,0.00138233831264201,-0.237742332385945,-0.696026838135097
"Indian Wells Masters","2015-404:19","Hard","Andrey Golubev","R",-0.0313896781087263,"R128",1.47079661804783,0.811579188441971,1.7167634806579,1.83893660385107,1.35977288850577,1.27377067002171,1.08778379051278,1.92951150132848,1.26259314355993,1,0.390569405831404,-0.679811064691542,1.21351603085251,1.46275531775613,0.606146707668259,0.483155066079454,1.36436791457767,0.00806047054926132,-0.176115881770547
"Washington","2015-418:9","Hard","Yoshihito Nishioka","L",0.20990196086047,"R64",-0.954296133449092,0.40424038477499,-0.494236869051098,-0.465781819965023,-0.439824529102737,-0.582752435139272,-0.621077873791126,-0.00244924029109999,-0.126177152489255,0,-1.07428533763493,-0.679811064691542,-0.222445373378561,0.28074758486421,-0.224624348362122,-0.649631980089507,-1.36160323795238,0.499666076419673,0.517098726715519
"Indian Wells Masters","2015-404:54","Hard","Michael Berrer","L",0.346999483002059,"R64",0.17741381724947,0.811579188441971,0.254650346172917,0.0829606618959527,0.351998334645007,0.559723321882868,0.111291410910548,-0.646436154164294,-0.820562300513846,1,-0.142105046338174,1.60602328176885,0.78272760958319,1.00813695895155,1.43691776369864,-1.13511214273335,0.00138233831264201,0.253863273484467,0.170491422472486
"Rio de Janeiro","2015-6932:4","Clay","Pablo Cuevas","R",-0.409778839219512,"R32",-0.145931882950119,-0.00309841889199019,0.39729553002511,-0.575530316337218,-0.871727909328779,2.41624642704384,0.355414505811107,0.96353113051869,0.799669711543533,1,-0.142105046338174,0.299832226648624,0.854525679794744,0.189823913103293,-0.224624348362122,1.7777688331297,-1.36160323795238,0.74546887935488,0.170491422472486
"Davis Cup G2 R3: CHI vs VEN","2015-D042:2","Clay","Jordi Munoz Abreu","U",5.10154155087236,"RR",1.30912376794803,-0.00309841889199019,1.11052144928608,1.3450683701762,2.36754744236654,1.13096120039394,0.843660695612223,-0.00244924029109999,-1.51494744853844,0,0.390569405831404,0.299832226648624,-1.15582028612876,-0.446641789223125,2.62373355802776,-0.487805259208227,0.00138233831264201,-1.46675634706198,-2.42906335935026
"US Open","2015-560:12","Hard","Feliciano Lopez","L",-0.431714442762166,"R128",0.662432367548854,2.03359559944291,0.0050212744315786,-0.08166208266234,0.280014437940667,0.131294912999565,0.355414505811107,-0.646436154164294,-0.589100584505649,1,1.18958108408577,0.62637999042868,-0.294243443590115,-0.901260148027709,0.487465128235348,0.968635228723294,0.00138233831264201,-1.22095354412677,-1.56254509874268
"Houston","2015-717:10","Clay","Rogerio Dutra Silva","R",1.36152114684982,"R32",-0.792623283349297,0.40424038477499,-1.17180149234902,-1.50839253550088,-1.66355077307652,-0.868371374394807,-1.10932406359224,-0.324442697227697,0.336746279527139,0,-0.142105046338174,0.952927754208735,-0.222445373378561,-1.35587850683229,-1.88616646042288,0.644981786960734,0.00138233831264201,0.499666076419673,1.03700968308007
"Nice","2015-6120:25","Clay","Borna Coric","R",-0.245261812649605,"SF",-1.11596898354889,-0.817776026225951,-1.20746278831206,-0.904775805453804,-0.727760115920098,-1.29679978327811,-0.865200968691684,-1.29042306803749,-1.05202401652204,0,-1.20745395067733,-0.679811064691542,-2.16099326909051,-1.26495483507138,-0.936713824959591,-1.78241902625847,-1.36160323795238,-2.69577036173801,-1.56254509874268
"Kuala Lumpur","2015-6003:15","Hard","Joao Sousa","R",-0.278165217963586,"R16",-0.954296133449092,0.40424038477499,0.218989050209869,-0.08166208266234,-0.367840632398396,0.845342261138403,0.111291410910548,-0.324442697227697,-0.126177152489255,0,-0.408442272422962,-1.0063588284716,-1.01222414570565,-0.355718117462208,-1.0553954043925,-0.00232509656438621,-1.36160323795238,-1.46675634706198,-1.04263414237813
